date;slp;temperature_2m_mean;sunrise;et0_fao_evapotranspiration;sunshine_duration;snowfall_sum;day_of_year;precipitation_hours;weathercode;windspeed_10m_max;rain_sum;holiday
2023-01-08;1304926,764;-0,425489023477135;1,4967886463142859;-1,0465627482143007;-1,3860485253054005;-0,16080926572537088;-1,6445598550960152;1,102486569717945;53;-0,2594795716705868;0,005869800434736862;0
2023-01-09;1357404,594;-0,6398935138012527;1,4967886463142859;-1,102264732564106;-0,6381109379903914;-0,16080926572537088;-1,6349796387313227;0,6878822082120152;55;-0,036286746789893014;0,5478536791925702;0
2023-01-10;1435577,2;-0,7604960396085688;1,485958444527983;-1,0836974044475043;-1,023222153486392;-0,16080926572537088;-1,6253994223666302;-0,5559308763057741;51;0,05936732101611892;-0,44578343186345765;0
2023-01-11;1464097,477;-0,5594918299297085;1,4751282427416803;-1,0960756231919055;-1,5965311102120545;-0,16080926572537088;-1,6158192060019376;2,346299654235734;61;0,5216953154118419;1,9329235915737;0
2023-01-12;1354243,793;-0,3450873396055909;1,4751282427416803;-0,8175657014428793;-1,5279792710033453;-0,16080926572537088;-1,606238989637245;1,9316952927298043;53;2,0681027449423643;0,8489558340580332;0
2023-01-13;1270064,706;-0,3316870589603336;1,4642980409553774;-0,7061617327432689;-0,4039402921740342;-0,16080926572537088;-1,5966587732725526;1,3097887504709098;61;1,2231584793225947;0,4876332482194777;0
2023-01-14;1345769,993;-0,5192909879939365;1,4534678391690745;-0,8547003576760828;-1,0897165254276389;-0,16080926572537088;-1,58707855690786;1,102486569717945;55;1,924621643233347;1,9329235915737;0
2023-01-15;1481004,769;-0,5594918299297085;1,4426376373827718;-0,675216185882266;-1,088894473998809;-0,16080926572537088;-1,5774983405431675;0,4805800274590503;61;1,621717095180977;0,7285149721118479;0
2023-01-16;1576175,532;-0,8676982847706277;1,4426376373827718;-0,7061617327432689;-0,3440351944880595;-0,16080926572537088;-1,567918124178475;-0,5559308763057741;51;0,6492340724865243;-0,44578343186345765;0
2023-01-17;1788979,176;-1,189305020256804;1,431807435596469;-1,0156172013532978;-0,7998422481895826;0,02001227122419335;-1,5583379078137822;0,89518438896498;71;0,7448881402925362;-0,17479149248454096;0
2023-01-18;2092557,797;-1,7119159654218408;1,420977233810166;-1,176534045030513;-1,0039109609950534;0,02001227122419335;-1,5487576914490897;-0,5559308763057741;71;-1,152250871193363;-0,47589364735000395;0
2023-01-19;2063773,122;-1,5645128783240099;1,4101470320238632;-1,0465627482143007;-0,5237142377674718;-0,16080926572537088;-1,5391774750843972;-0,7632330570587389;3;0,34632952443415416;-0,47589364735000395;0
2023-01-20;2085610,517;-1,6315142815502968;1,3884866284512576;-1,1455884981695101;-0,3671900328493325;-0,16080926572537088;-1,5295972587197046;-0,7632330570587389;3;-1,279789628268045;-0,47589364735000395;0
2023-01-21;2047736,829;-1,376908949290407;1,3776564266649547;-1,0775082950753037;-1,5965311102120545;7,072052212257198;-1,5200170423550121;0,6878822082120152;73;1,0956197222479125;-0,17479149248454096;0
2023-01-22;2011506,483;-1,336708107354635;1,366826224878652;-1,238425138752519;-1,5965311102120545;0,9241199559720144;-1,5104368259903196;0,4805800274590503;73;-0,19571019313324586;-0,29523235443072615;0
2023-01-23;2031771,238;-1,3099075460641203;1,3559960230923491;-1,176534045030513;-1,1269421245899214;-0,16080926572537088;-1,500856609625627;-0,5559308763057741;51;-1,0406544587530158;-0,44578343186345765;0
2023-01-24;2086227,221;-1,524312036388238;1,3451658213060462;-1,1641558262861118;-1,1254167105231951;-0,16080926572537088;-1,4912763932609345;-0,7632330570587389;3;-1,3913860407083922;-0,47589364735000395;0
2023-01-25;2116669,506;-1,3903092299356645;1,3235054177334407;-1,207479591891516;-1,5965311102120545;-0,16080926572537088;-1,481696176896242;-0,7632330570587389;3;-1,7421176226637682;-0,47589364735000395;0
2023-01-26;2198876,572;-1,5511125976787525;1,3126752159471378;-1,188912263774914;-1,5965311102120545;-0,16080926572537088;-1,4721159605315495;-0,7632330570587389;3;-1,502982453148739;-0,47589364735000395;0
2023-01-27;2033308,44;-1,3501083879998923;1,291014812374532;-1,1641558262861118;-1,5965311102120545;0,02001227122419335;-1,462535744166857;0,06597566595312059;71;-0,2594795716705868;-0,3554527854038187;0
2023-01-28;2064832,401;-1,604713720259782;1,2801846105882293;-1,1455884981695101;-1,5483680173946366;-0,16080926572537088;-1,4529555278021644;-0,7632330570587389;3;-1,056596803387351;-0,47589364735000395;0
2023-01-29;2040019,543;-1,296507265418863;1,2585242070156235;-0,9722934357478938;-1,5965311102120545;0,2008338081737576;-1,4433753114374719;-0,3486286955528092;71;0,6651764171208598;-0,44578343186345765;0
2023-01-30;1905423,113;-0,9749005299326865;1,2476940052293208;-0,8608894670482834;-0,7156907260700553;0,02001227122419335;-1,4337950950727791;2,1389974734827693;71;2,339122603726065;0,6682945411387553;0
2023-01-31;1865191,383;-0,9480999686421718;1,226033601656715;-1,0403736388421003;-1,5965311102120545;-0,16080926572537088;-1,4242148787080866;1,5170909312238745;61;2,1637568127483764;0,9091762650311256;0
2023-02-01;1818005,154;-0,9480999686421718;1,2152033998704121;-0,9104023420258881;-1,2619877510660307;0,2008338081737576;-1,414634662343394;1,5170909312238745;71;1,7651981968899941;1,1199477734369498;0
2023-02-02;1754956,674;-0,9346996879969145;1,1935429962978066;-0,7866201545818765;-0,011465109575535686;-0,16080926572537088;-1,4050544459787015;0,4805800274590503;51;2,3710072929947343;-0,23501192345763355;0
2023-02-03;1681446,126;-0,6666940750917675;1,1827127945115037;-0,8361330295594812;-0,9108799971617001;0,3816553451233218;-1,395474229614009;2,346299654235734;71;2,753623564218782;2,143695099979524;0
2023-02-04;1875622,4;-1,3099075460641203;1,1610523909388981;-0,9475369982590914;-0,20822422994627587;-0,16080926572537088;-1,3858940132493165;-0,5559308763057741;51;0,8405422080985476;-0,44578343186345765;0
2023-02-05;2170940,11;-1,8191182105838997;1,1393919873662923;-1,0465627482143007;-0,36997600373011075;-0,16080926572537088;-1,376313796884624;-0,7632330570587389;3;-0,8652886677753276;-0,47589364735000395;0
2023-02-06;2299548,067;-1,6181140009050394;1,1285617855799897;-1,1332102794251089;-1,5965311102120545;-0,16080926572537088;-1,3667335805199314;-0,7632330570587389;3;-0,08411378069289897;-0,47589364735000395;0
2023-02-07;2297889,857;-1,8727193331649292;1,1069013820073839;-0,984671654492295;0,126192254974957;-0,16080926572537088;-1,357153364155239;-0,7632330570587389;3;-1,1841355604620334;-0,47589364735000395;0
2023-02-08;2296971,563;-1,8727193331649292;1,0852409784347783;-0,9042132326536875;0,14025716903749727;-0,16080926572537088;-1,3475731477905464;-0,7632330570587389;3;-0,4348453626482751;-0,47589364735000395;0
2023-02-09;2200412,173;-1,685115404131326;1,0635805748621725;-0,749485498348673;0,10169617480875136;-0,16080926572537088;-1,3379929314258538;-0,7632330570587389;3;-0,6261534982602984;-0,47589364735000395;0
